season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2008,335999,DC v PBKS,SRH,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,SB Bangar,Sanjay Bangar,4,0,26,0,6.5,9,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/27225.html
2008,335999,DC v PBKS,SRH,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,D Kalyankrishna,Doddapaneni Kalyankrishna,3,0,34,1,11.33,5,4,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/30719.html
2008,335999,DC v PBKS,SRH,PBKS,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Y Venugopal Rao,Venugopal Rao,1,0,9,0,9,1,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35805.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,GD McGrath,Glenn McGrath,4,0,21,1,5.25,11,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/6565.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Mohammad Asif,Mohammad Asif,4,0,34,1,8.5,7,5,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/41411.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,VY Mahesh,Yo Mahesh,4,0,31,1,7.75,13,5,0,0,2,FALSE,https://www.espncricinfo.com/ci/content/player/31732.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,PJ Sangwan,Pradeep Sangwan,4,0,40,0,10,6,3,2,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/279545.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Shoaib Malik,Shoaib Malik,1,0,11,0,11,1,1,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/42657.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,V Sehwag,Virender Sehwag,2,0,21,1,10.5,5,1,2,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/35263.html
2008,336001,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,R Bhatia,Rajat Bhatia,1,0,11,1,11,1,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26907.html
2008,336001,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Ntini,Makhaya Ntini,4,0,29,0,7.25,10,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/46592.html
2008,336001,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MS Gony,Manpreet Gony,4,0,39,1,9.75,8,3,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/317293.html
2008,336001,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JA Morkel,Albie Morkel,4,0,40,0,10,7,6,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2008,336001,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Joginder Sharma,Joginder Sharma,3,0,35,1,11.66,4,2,2,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/29976.html
2008,336001,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Muralitharan,Muttiah Muralitharan,4,0,27,0,6.75,9,2,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/49636.html
2008,336034,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,DP Vijaykumar,Paidikalva Vijaykumar,3,0,18,0,6,9,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/272949.html
2008,336034,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,RP Singh,RP Singh,4,0,41,3,10.25,8,8,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35280.html
2008,336034,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,SB Styris,Scott Styris,4,0,29,1,7.25,8,0,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/38407.html
2008,336034,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Shahid Afridi,Shahid Afridi,4,0,23,1,5.75,7,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/42639.html
2008,336034,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,PP Ojha,Pragyan Ojha,4,0,28,2,7,5,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32130.html
2008,336034,RCB v DC,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,SB Bangar,Sanjay Bangar,1,0,14,0,14,0,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/27225.html
2008,336034,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,DW Steyn,Dale Steyn,4,0,20,0,5,14,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/47492.html
2008,336034,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Z Khan,Zaheer Khan,4,0,24,2,6,10,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30102.html
2008,336034,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,P Kumar,Praveen Kumar,4,0,23,3,5.75,12,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2008,336034,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,A Kumble,Anil Kumble,4,0,47,0,11.75,2,3,3,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/30176.html
2008,336034,RCB v DC,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,JH Kallis,Jacques Kallis,4,0,35,1,8.75,6,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/45789.html
2008,336003,PBKS v KKR,PBKS,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,I Sharma,Ishant Sharma,4,0,41,0,10.25,9,6,1,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/236779.html
2008,336003,PBKS v KKR,PBKS,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,AB Agarkar,Ajit Agarkar,3,0,26,0,8.66,5,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/26184.html
2008,336003,PBKS v KKR,PBKS,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,AB Dinda,Ashok Dinda,3,0,24,1,8,12,4,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2008,336003,PBKS v KKR,PBKS,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Mohammad Hafeez,Mohammad Hafeez,3,0,28,1,9.33,5,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/41434.html
2008,336003,PBKS v KKR,PBKS,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,DJ Hussey,David Hussey,3,0,23,1,7.66,8,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5766.html
2008,336003,PBKS v KKR,PBKS,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,Umar Gul,Umar Gul,4,0,27,2,6.75,9,3,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/43524.html
2008,336003,PBKS v KKR,PBKS,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,S Sreesanth,Sreesanth,4,0,25,2,6.25,13,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/34274.html
2008,336003,PBKS v KKR,PBKS,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,IK Pathan,Irfan Pathan,4,0,18,2,4.5,16,1,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32685.html
2008,336003,PBKS v KKR,PBKS,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,VRV Singh,Vikram Singh,4,0,31,1,7.75,6,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35281.html
2008,336003,PBKS v KKR,PBKS,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Gagandeep Singh,Gagandeep Singh,4,0,43,1,10.75,6,2,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/28758.html
2008,336003,PBKS v KKR,PBKS,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,JR Hopes,James Hopes,3,0,35,0,11.66,4,0,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5702.html
2008,336003,PBKS v KKR,PBKS,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,PP Chawla,Piyush Chawla,1,0,16,0,16,2,0,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,GD McGrath,Glenn McGrath,4,0,26,0,6.5,11,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/6565.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,Mohammad Asif,Mohammad Asif,4,0,46,1,11.5,9,4,3,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/41411.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,VY Mahesh,Yo Mahesh,4,0,33,3,8.25,11,5,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31732.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,PJ Sangwan,Pradeep Sangwan,4,0,21,1,5.25,10,0,1,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/279545.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,R Bhatia,Rajat Bhatia,2,0,22,1,11,5,0,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26907.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,V Sehwag,Virender Sehwag,1,0,2,1,2,4,0,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/35263.html
2008,336004,MI v DC,MI,DC,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,Shoaib Malik,Shoaib Malik,1,0,6,1,6,3,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/42657.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,SM Pollock,Shaun Pollock,4,0,16,2,4,15,0,1,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/46774.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,A Nehra,Ashish Nehra,4,0,25,3,6.25,11,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31820.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,DJ Bravo,Dwayne Bravo,3,0,27,1,9,6,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,DS Kulkarni,Dhawal Kulkarni,2.5,0,18,2,6.35,8,2,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,ST Jayasuriya,Sanath Jayasuriya,1,0,16,0,16,0,0,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/49209.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,DJ Thornely,Dominic Thornely,2,0,15,1,7.5,3,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/8002.html
2008,336004,MI v DC,MI,DC,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,RR Raje,Rohan Raje,2,0,13,0,6.5,3,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/290713.html
2008,336005,RR v CSK,RR,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,Sohail Tanvir,Sohail Tanvir,4,0,14,6,3.5,17,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/43265.html
2008,336005,RR v CSK,RR,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SR Watson,Shane Watson,4,0,19,1,4.75,18,3,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2008,336005,RR v CSK,RR,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,MM Patel,Munaf Patel,4,0,16,2,4,12,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32965.html
2008,336005,RR v CSK,RR,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SK Trivedi,Siddharth Trivedi,2,0,17,0,8.5,4,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35353.html
2008,336005,RR v CSK,RR,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,SK Warne,Shane Warne,3,0,29,1,9.66,6,3,1,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/8166.html
2008,336005,RR v CSK,RR,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,YK Pathan,Yusuf Pathan,2,0,9,0,4.5,6,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32498.html
2008,336005,RR v CSK,RR,CSK,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,M Ntini,Makhaya Ntini,3,1,17,0,5.66,10,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/46592.html
2008,336005,RR v CSK,RR,CSK,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,MS Gony,Manpreet Gony,3,0,25,0,8.33,8,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/317293.html
2008,336005,RR v CSK,RR,CSK,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,JA Morkel,Albie Morkel,1,0,10,0,10,4,0,0,3,1,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2008,336005,RR v CSK,RR,CSK,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,M Muralitharan,Muttiah Muralitharan,4,0,20,1,5,13,0,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/49636.html
2008,336005,RR v CSK,RR,CSK,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,SK Raina,Suresh Raina,1.2,0,10,0,7.5,2,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/33335.html
2008,336005,RR v CSK,RR,CSK,CSK,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,S Vidyut,Vidyut Sivaramakrishnan,2,0,22,1,11,5,1,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35619.html
2008,336006,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,S Sreesanth,Sreesanth,4,0,16,2,4,17,2,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/34274.html
2008,336006,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,IK Pathan,Irfan Pathan,3.2,0,13,1,3.9,14,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32685.html
2008,336006,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Gagandeep Singh,Gagandeep Singh,3,0,28,0,9.33,4,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/28758.html
2008,336006,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,VRV Singh,Vikram Singh,4,0,33,1,8.25,10,4,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/35281.html
2008,336006,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,PP Chawla,Piyush Chawla,4,0,25,3,6.25,12,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2008,336006,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,JR Hopes,James Hopes,1,0,10,0,10,2,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5702.html
2008,336006,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,DW Steyn,Dale Steyn,4,0,16,0,4,15,0,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/47492.html
2008,336006,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Z Khan,Zaheer Khan,4,0,29,2,7.25,13,4,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/30102.html
2008,336006,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,P Kumar,Praveen Kumar,4,1,22,2,5.5,13,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2008,336006,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,JH Kallis,Jacques Kallis,3,0,14,0,4.66,7,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/45789.html
2008,336006,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,A Kumble,Anil Kumble,3.2,0,36,0,10.8,7,5,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/30176.html
2008,336007,CSK v DC,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DP Vijaykumar,Paidikalva Vijaykumar,3,0,17,1,5.66,12,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/272949.html
2008,336007,CSK v DC,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,RP Singh,RP Singh,3,0,12,2,4,11,1,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/35280.html
2008,336007,CSK v DC,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SB Styris,Scott Styris,3,0,24,1,8,8,1,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/38407.html
2008,336007,CSK v DC,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Shahid Afridi,Shahid Afridi,3,0,27,1,9,6,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/42639.html
2008,336007,CSK v DC,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SB Bangar,Sanjay Bangar,4,0,36,1,9,9,2,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/27225.html
2008,336007,CSK v DC,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,PP Ojha,Pragyan Ojha,4,0,22,1,5.5,10,0,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32130.html
2008,336007,CSK v DC,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Ntini,Makhaya Ntini,4,0,37,0,9.25,10,2,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/46592.html
2008,336007,CSK v DC,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MS Gony,Manpreet Gony,3,0,15,1,5,9,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/317293.html
2008,336007,CSK v DC,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JA Morkel,Albie Morkel,4,0,26,1,6.5,13,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2008,336007,CSK v DC,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Joginder Sharma,Joginder Sharma,3,0,45,0,15,7,5,3,0,2,FALSE,https://www.espncricinfo.com/ci/content/player/29976.html
2008,336007,CSK v DC,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Muralitharan,Muttiah Muralitharan,4,0,24,1,6,12,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/49636.html
2008,336008,MI v RR,MI,RR,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,SM Pollock,Shaun Pollock,3,0,19,1,6.33,7,2,0,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/46774.html
2008,336008,MI v RR,MI,RR,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,A Nehra,Ashish Nehra,3,0,13,3,4.33,12,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31820.html
2008,336008,MI v RR,MI,RR,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,DS Kulkarni,Dhawal Kulkarni,3,0,21,2,7,10,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2008,336008,MI v RR,MI,RR,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,DJ Bravo,Dwayne Bravo,2.2,0,12,2,5.14,8,0,0,4,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2008,336008,MI v RR,MI,RR,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,ST Jayasuriya,Sanath Jayasuriya,2,0,17,0,8.5,2,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/49209.html
2008,336008,MI v RR,MI,RR,MI,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,1,RR Raje,Rohan Raje,3,0,19,2,6.33,6,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/290713.html
2008,336008,MI v RR,MI,RR,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,Sohail Tanvir,Sohail Tanvir,3.1,0,13,0,4.1,13,1,0,4,0,FALSE,https://www.espncricinfo.com/ci/content/player/43265.html
2008,336008,MI v RR,MI,RR,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,MM Patel,Munaf Patel,3,0,21,0,7,9,0,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32965.html
2008,336008,MI v RR,MI,RR,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,SK Trivedi,Siddharth Trivedi,3,0,23,0,7.66,9,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35353.html
2008,336008,MI v RR,MI,RR,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,SR Watson,Shane Watson,4,0,26,2,6.5,10,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2008,336008,MI v RR,MI,RR,RR,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,2,SK Warne,Shane Warne,2,0,19,1,9.5,5,2,0,2,0,TRUE,https://www.espncricinfo.com/ci/content/player/8166.html
2008,336009,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,1,MS Gony,Manpreet Gony,4,0,36,1,9,6,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/317293.html
2008,336009,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,1,JA Morkel,Albie Morkel,4,0,35,2,8.75,7,5,0,0,2,FALSE,https://www.espncricinfo.com/ci/content/player/46248.html
2008,336009,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,1,M Muralitharan,Muttiah Muralitharan,4,0,25,0,6.25,9,2,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/49636.html
2008,336009,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,1,P Amarnath,Palani  Amarnath,3,0,35,0,11.66,4,5,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/290629.html
2008,336009,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,1,L Balaji,Lakshmipathy Balaji,4,0,35,2,8.75,6,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26829.html
2008,336009,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,1,CK Kapugedera,Chamara Kapugedera,1,0,15,0,15,0,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/209457.html
2008,336009,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,GD McGrath,Glenn McGrath,4,0,23,0,5.75,9,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/6565.html
2008,336009,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Mohammad Asif,Mohammad Asif,4,0,33,1,8.25,7,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/41411.html
2008,336009,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,VY Mahesh,Yo Mahesh,4,0,40,2,10,8,5,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/31732.html
2008,336009,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,PJ Sangwan,Pradeep Sangwan,4,0,29,2,7.25,9,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/279545.html
2008,336009,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Shoaib Malik,Shoaib Malik,2,0,28,0,14,2,3,1,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/42657.html
2008,336009,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,V Sehwag,Virender Sehwag,2,0,30,0,15,3,2,3,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/35263.html
2008,336010,KKR v RCB,KKR,RCB,RCB,"Eden Gardens, Kolkata",Kolkata,India,1,DW Steyn,Dale Steyn,4,0,27,3,6.75,11,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/47492.html
